49.18517471863549,-0.3617334365844727
49.18545872584382,-0.36120772361755377
49.18561650692185,-0.36083221435546875
49.18583739958588,-0.36075711250305176
49.18665083708477,-0.36136329174041754
49.18694184811456,-0.3617280721664429
49.18745023677053,-0.36251395940780645
49.18757295049107,-0.3629028797149658
49.1874046573111,-0.3637504577636719
49.18687172513137,-0.3642439842224121
49.18658421986134,-0.3645765781402588
49.18637384909312,-0.3647696971893311
49.18612841539981,-0.36486625671386724
49.18566559426576,-0.36408305168151855
49.18539210701535,-0.3631389141082764
49.18535704443803,-0.3625702857971192
